01031500,01022500,01137500
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0086974291262114e-08
2.406736573386638e-08,0.0,0.0
6.067462485450552e-07,0.0,1.9804971173093444e-08
7.54160997855672e-07,0.0,8.409376091534455e-06
2.4116324437046806e-08,0.0,1.784082732945243e-05
2.1177403255071632e-07,0.0,4.513963786008943e-06
0.0,2.2308250364016483e-08,0.00018155607245855937
4.377546042025522e-10,0.0,6.458014897055189e-05
1.32891217665074e-08,0.0,2.934500987355603e-05
3.879226937761424e-08,0.0,5.1468568369479346e-05
4.8784385526227545e-08,1.834610217359183e-08,3.7559276776347227e-06
4.5633982019731485e-08,0.0,0.00042243225639778184
1.3328975402753527e-05,0.0,0.0010553888400199538
5.380925877601292e-05,0.0,0.0001638071685999675
1.2298262832254655e-05,0.0,1.862161772328932e-05
0.0002737295492631414,0.0,7.228762837909212e-05
3.0849886538708224e-05,0.0,0.00018583027579871514
3.3863651179382955e-07,0.0,5.656063886343892e-05
3.5476184614293034e-05,0.0,8.522982372155476e-07
0.00011606410279581866,9.279286115113756e-07,1.4193486823260758e-06
1.8011014294307126e-05,1.8270105830633238e-05,2.4147129016132383e-06
1.218589360172306e-05,8.526862545424861e-06,2.929871514925262e-06
7.922816413367083e-06,2.0273514146809234e-05,2.2719486292438213e-06
1.2586845345527713e-05,0.0003302952833107928,0.0
2.521148729888031e-05,0.0004287468539301547,6.905304738628296e-08
3.5747965375183474e-06,0.00022485775582940792,1.7090044382706536e-08
3.3187942212266385e-06,8.591908359348907e-08,0.0
8.243342330807102e-08,7.094492019040768e-07,0.0
6.563841782100525e-07,5.148579982382283e-07,0.0
2.3776957686437027e-09,4.99323097222931e-06,0.0
0.0,4.913115576294464e-07,0.0
0.0,1.2961966760353981e-06,0.0
0.0,3.33517581689027e-10,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
